season,td_location,td_tournament,tourney_id,tourney_name,surface_td,surface_mirror,date_gap_days,td_rows,mirror_rows,pair_overlap_td_in_mirror,pair_overlap_mirror_in_td,method,status,td_event_number,td_tier,td_court,td_date_min,td_date_max,td_missing_date_rows,td_rows_in_date_window,date_window_share,mirror_tourney_date,mirror_draw_size,mirror_level,name_evidence,surface_agreement,draw_compatible,round_alignment,pair_overlap_td_in_mirror_unordered,pair_overlap_mirror_in_td_unordered,pair_overlap_td_in_mirror_strict,pair_overlap_mirror_in_td_strict,depends_on_surname_link,best_candidate_tourney_id,best_candidate_tourney_name,best_candidate_overlap_td_in_mirror,best_candidate_overlap_mirror_in_td,runner_up_tourney_id,runner_up_tourney_name,runner_up_overlap_td_in_mirror,runner_up_overlap_mirror_in_td,td_keys,mirror_keys
2009,Portoroz,Banka Koper Slovenia Open,2009-W-INT-SLO-01A-2009,Portoroz,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,36,International,Outdoor,2009-07-20,2009-07-26,0,31,1.0,2009-07-20,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.870968,0.870968,True,2009-W-INT-SLO-01A-2009,Portoroz,1.0,1.0,2009-D001,Fed Cup WG R1: RUS vs CHN,0.0,0.0,31,31
2009,Prague,ECM Prague Open,2009-W-INT-CZE-01A-2009,Prague,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,34,International,Outdoor,2009-07-13,2009-07-19,0,31,1.0,2009-07-13,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2009-W-INT-CZE-01A-2009,Prague,1.0,1.0,2009-D001,Fed Cup WG R1: RUS vs CHN,0.0,0.0,31,31
2009,Quebec,Bell Challenge,2009-W-INT-CAN-01A-2009,Quebec City,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+token_overlap+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,45,International,Indoor,2009-09-14,2009-09-20,0,31,1.0,2009-09-14,32,I,token_overlap,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2009-W-INT-CAN-01A-2009,Quebec City,1.0,1.0,2009-D001,Fed Cup WG R1: RUS vs CHN,0.0,0.0,31,31
2009,Rome,Internazionali BNL d'Italia,2009-W-PR-ITA-01A-2009,Rome,Clay,Clay,-1,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,22,Premier,Outdoor,2009-05-03,2009-05-09,0,55,1.0,2009-05-04,56,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2009-W-PR-ITA-01A-2009,Rome,1.0,1.0,2009-W-PR-USA-03A-2009,Los Angeles,0.018182,0.018182,55,55
2009,Seoul,Hansol Korea Open,2009-W-INT-KOR-01A-2009,Seoul,Hard,Hard,1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,46,International,Outdoor,2009-09-22,2009-09-27,0,31,1.0,2009-09-21,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2009-W-INT-KOR-01A-2009,Seoul,1.0,1.0,2009-W-PR-UAE-01A-2009,Dubai,0.032258,0.018182,31,31
2009,Stanford,Bank of the West Classic,2009-W-PR-USA-02A-2009,Stanford,Hard,Hard,0,31,31,0.967742,0.967742,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,38,Premier,Outdoor,2009-07-27,2009-08-02,0,31,1.0,2009-07-27,32,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.967742,0.967742,False,2009-W-PR-USA-02A-2009,Stanford,0.967742,0.967742,2009-W-PR-GER-01A-2009,Stuttgart,0.032258,0.032258,31,31
2009,Strasbourg,Internationaux de Strasbourg,2009-W-INT-FRA-01A-2009,Strasbourg,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,24,International,Outdoor,2009-05-18,2009-05-23,0,31,1.0,2009-05-18,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2009-W-INT-FRA-01A-2009,Strasbourg,1.0,1.0,2009-D001,Fed Cup WG R1: RUS vs CHN,0.0,0.0,31,31
2009,Stuttgart,Porsche Tennis Grand Prix,2009-W-PR-GER-01A-2009,Stuttgart,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,20,Premier,Outdoor,2009-04-27,2009-05-03,0,31,1.0,2009-04-27,32,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2009-W-PR-GER-01A-2009,Stuttgart,1.0,1.0,2009-W-INT-AUS-02A-2009,Hobart,0.032258,0.032258,31,31
2009,Sydney,Medibank International,2009-W-PR-AUS-01A-2009,Sydney,Hard,Hard,-1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,4,Premier,Outdoor,2009-01-11,2009-01-16,0,31,1.0,2009-01-12,32,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.967742,0.967742,False,2009-W-PR-AUS-01A-2009,Sydney,1.0,1.0,2009-W-INT-ESP-01A-2009,Marbella,0.032258,0.032258,31,31
2009,Tashkent,Tashkent Open,2009-W-INT-UZB-01A-2009,Tashkent,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,47,International,Outdoor,2009-09-21,2009-09-27,0,31,1.0,2009-09-21,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2009-W-INT-UZB-01A-2009,Tashkent,1.0,1.0,2009-D001,Fed Cup WG R1: RUS vs CHN,0.0,0.0,31,31
2009,Tokyo,Toray Pan Pacific Open,2009-W-PR-JPN-01A-2009,Tokyo,Hard,Hard,-1,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,48,Premier,Outdoor,2009-09-27,2009-10-03,0,55,1.0,2009-09-28,56,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2009-W-PR-JPN-01A-2009,Tokyo,1.0,1.0,2009-W-PM-CHN-01A-2009,Beijing,0.018182,0.016949,55,55
2009,Toronto,Rogers Cup,2009-W-PR-CAN-01A-2009,Toronto,Hard,Hard,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,41,Premier,Outdoor,2009-08-17,2009-08-23,0,55,1.0,2009-08-17,56,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2009-W-PR-CAN-01A-2009,Toronto,1.0,1.0,2009-W-PR-USA-03A-2009,Los Angeles,0.036364,0.036364,55,55
2009,Warsaw,Warsaw Open,2009-W-PR-POL-01A-2009,Warsaw,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,25,Premier,Outdoor,2009-05-18,2009-05-23,0,31,1.0,2009-05-18,32,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2009-W-PR-POL-01A-2009,Warsaw,1.0,1.0,2009-W-INT-AUT-02A-2009,Linz,0.032258,0.032258,31,31
2010,'s-Hertogenbosch,Unicef Open,2010-W-INT-NED-01A-2010,'s Hertogenbosch,Grass,Grass,-1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,30,International,Outdoor,2010-06-13,2010-06-19,0,31,1.0,2010-06-14,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-INT-NED-01A-2010,'s Hertogenbosch,1.0,1.0,2010-W-PR-ITA-01A-2010,Rome,0.032258,0.018182,31,31
2010,Acapulco,Abierto Mexicano,2010-W-INT-MEX-01A-2010,Acapulco,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,11,International,Outdoor,2010-02-22,2010-02-28,0,31,1.0,2010-02-22,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.967742,0.967742,False,2010-W-INT-MEX-01A-2010,Acapulco,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Auckland,ASB Classic,2010-W-INT-NZL-01A-2010,Auckland,Hard,Hard,-1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,1,International,Outdoor,2010-01-03,2010-01-09,0,31,1.0,2010-01-04,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.967742,0.967742,False,2010-W-INT-NZL-01A-2010,Auckland,1.0,1.0,2010-W-PR-GER-01A-2010,Stuttgart,0.032258,0.034483,31,31
2010,Bad Gastein,Gastein Ladies,2010-W-INT-AUT-01A-2010,Bad Gastein,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,36,International,Outdoor,2010-07-19,2010-07-25,0,31,1.0,2010-07-19,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2010-W-INT-AUT-01A-2010,Bad Gastein,1.0,1.0,2010-W-INT-AUS-01A-2010,Brisbane,0.032258,0.032258,31,31
2010,Bali,Commonwealth Bank Tournament of Champions,,,Hard,Hard,3,8,7,0.875,1.0,below_accept_threshold,ambiguous,57,International,Indoor,2010-11-04,2010-11-07,0,8,1.0,2010-11-01,8,F,token_subset,True,True,absolute_round_label,0.875,1.0,0.875,1.0,,2010-W-CHA-INA-01A-2010,Tournament of Champions,0.875,1.0,2010-W-INT-AUS-01A-2010,Brisbane,0.125,0.032258,8,7
2010,Barcelona,Barcelona Ladies Open,2010-W-INT-ESP-02A-2010,Barcelona,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,18,International,Outdoor,2010-04-12,2010-04-17,0,31,1.0,2010-04-12,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-INT-ESP-02A-2010,Barcelona,1.0,1.0,2010-W-INT-KOR-01A-2010,Seoul,0.032258,0.032258,31,31
2010,Bastad,Collector Swedish Open,2010-W-INT-SWE-01A-2010,Bastad,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,32,International,Outdoor,2010-07-05,2010-07-10,0,31,1.0,2010-07-05,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2010-W-INT-SWE-01A-2010,Bastad,1.0,1.0,2010-W-PM-ESP-01A-2010,Madrid,0.032258,0.016949,31,31
2010,Beijing,China Open,2010-W-PM-CHN-01A-2010,Beijing,Hard,Hard,-2,59,59,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,51,Premier,Outdoor,2010-10-02,2010-10-10,0,59,1.0,2010-10-04,60,PM,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.983051,0.983051,False,2010-W-PM-CHN-01A-2010,Beijing,1.0,1.0,2010-W-INT-GBR-01A-2010,Birmingham,0.016949,0.018182,59,59
2010,Birmingham,AEGON Classic,2010-W-INT-GBR-01A-2010,Birmingham,Grass,Grass,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,28,International,Outdoor,2010-06-07,2010-06-13,0,55,1.0,2010-06-07,56,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.963636,0.963636,False,2010-W-INT-GBR-01A-2010,Birmingham,1.0,1.0,2010-W-PM-CHN-01A-2010,Beijing,0.018182,0.016949,55,55
2010,Bogota,Copa BBVA Colsanitas,2010-W-INT-COL-01A-2010,Bogota,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,8,International,Outdoor,2010-02-15,2010-02-21,0,31,1.0,2010-02-15,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2010-W-INT-COL-01A-2010,Bogota,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Brisbane,Brisbane International,2010-W-INT-AUS-01A-2010,Brisbane,Hard,Hard,-1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,2,International,Outdoor,2010-01-03,2010-01-09,0,31,1.0,2010-01-04,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-INT-AUS-01A-2010,Brisbane,1.0,1.0,2010-W-CHA-INA-01A-2010,Tournament of Champions,0.032258,0.142857,31,31
2010,Budapest,Gaz de France Budapest Grand Prix,2010-W-INT-HUN-01A-2010,Budapest,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,33,International,Outdoor,2010-07-05,2010-07-11,0,31,1.0,2010-07-05,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-INT-HUN-01A-2010,Budapest,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Charleston,Family Circle Cup,2010-W-PR-USA-01A-2010,Charleston,Clay,Clay,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,19,Premier,Outdoor,2010-04-12,2010-04-18,0,55,1.0,2010-04-12,56,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.981818,0.981818,False,2010-W-PR-USA-01A-2010,Charleston,1.0,1.0,2010-W-SL-USA-01A-2010,US Open,0.018182,0.007874,55,55
2010,Cincinnati,Western & Southern Financial Group Women's Open,2010-W-PR-USA-04A-2010,Cincinnati,Hard,Hard,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,42,Premier,Outdoor,2010-08-09,2010-08-15,0,55,1.0,2010-08-09,56,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-PR-USA-04A-2010,Cincinnati,1.0,1.0,2010-W-PR-GER-01A-2010,Stuttgart,0.018182,0.034483,55,55
2010,Copenhagen,e-Boks Sony Ericsson Open,2010-W-INT-DEN-01A-2010,Copenhagen,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,40,International,Indoor,2010-08-02,2010-08-08,0,31,1.0,2010-08-02,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.806452,0.806452,True,2010-W-INT-DEN-01A-2010,Copenhagen,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Doha,Sony Ericsson Championships,2010-W-WT-QAT-01A-2010,WTA Championships,Hard,Hard,1,15,15,1.0,1.0,pair_overlap_verified+name_unmatched+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,56,Tour Championships,Indoor,2010-10-26,2010-10-31,0,15,1.0,2010-10-25,4,F,none,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-WT-QAT-01A-2010,WTA Championships,1.0,1.0,2010-W-PR-CAN-01A-2010,Montreal,0.133333,0.036364,15,15
2010,Dubai,Barclays Dubai Tennis Championships,2010-W-PR-UAE-01A-2010,Dubai,Hard,Hard,-1,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,9,Premier,Outdoor,2010-02-14,2010-02-20,0,55,1.0,2010-02-15,56,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.981818,0.981818,False,2010-W-PR-UAE-01A-2010,Dubai,1.0,1.0,2010-W-PM-ESP-01A-2010,Madrid,0.054545,0.050847,55,55
2010,Eastbourne,AEGON International,2010-W-PR-GBR-01A-2010,Eastbourne,Grass,Grass,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,29,Premier,Outdoor,2010-06-14,2010-06-19,0,31,1.0,2010-06-14,32,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-PR-GBR-01A-2010,Eastbourne,1.0,1.0,2010-W-PR-AUS-01A-2010,Sydney,0.032258,0.034483,31,31
2010,Estoril,Estoril Open,2010-W-INT-POR-01A-2010,Estoril,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,22,International,Outdoor,2010-05-03,2010-05-08,0,31,1.0,2010-05-03,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.83871,0.83871,True,2010-W-INT-POR-01A-2010,Estoril,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Fes,Grand Prix de SAR La Princesse Lalla Meryem,2010-W-INT-MAR-01A-2010,Fes,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,20,International,Outdoor,2010-04-26,2010-05-01,0,31,1.0,2010-04-26,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2010-W-INT-MAR-01A-2010,Fes,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Guangzhou,Landsky Lighting Guangzhou International Women's Open,2010-W-INT-CHN-01A-2010,Guangzhou,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,46,International,Outdoor,2010-09-13,2010-09-18,1,30,0.967742,2010-09-13,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.83871,0.83871,True,2010-W-INT-CHN-01A-2010,Guangzhou,1.0,1.0,2010-W-INT-KOR-01A-2010,Seoul,0.032258,0.032258,31,31
2010,Hobart,Moorilla Hobart International,2010-W-INT-AUS-02A-2010,Hobart,Hard,Hard,-1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,3,International,Outdoor,2010-01-10,2010-01-16,0,31,1.0,2010-01-11,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-INT-AUS-02A-2010,Hobart,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Indian Wells,BNP Paribas Open,2010-W-PM-USA-01A-2010,Indian Wells,Hard,Hard,2,95,95,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,14,Premier,Outdoor,2010-03-10,2010-03-21,0,95,1.0,2010-03-08,96,PM,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.989474,0.989474,False,2010-W-PM-USA-01A-2010,Indian Wells,1.0,1.0,2010-W-SL-USA-01A-2010,US Open,0.031579,0.023622,95,95
2010,Istanbul,Istanbul Cup,2010-W-INT-TUR-01A-2010,Istanbul,Clay,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+draw_compatible+absolute_round_label,accepted,38,International,Outdoor,2010-07-26,2010-08-01,0,31,1.0,2010-07-26,32,I,exact_normalized_location,False,True,absolute_round_label,1.0,1.0,0.806452,0.806452,True,2010-W-INT-TUR-01A-2010,Istanbul,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Kuala Lumpur,Malaysia Open,2010-W-INT-MAS-01A-2010,Kuala Lumpur,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,12,International,Outdoor,2010-02-22,2010-02-28,0,31,1.0,2010-02-22,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2010-W-INT-MAS-01A-2010,Kuala Lumpur,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Linz,Generali Ladies Linz,2010-W-INT-AUT-02A-2010,Linz,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,52,International,Indoor,2010-10-11,2010-10-17,0,31,1.0,2010-10-11,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2010-W-INT-AUT-02A-2010,Linz,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,London,Wimbledon,2010-W-SL-GBR-01A-2010,Wimbledon,Grass,Grass,0,127,127,1.0,1.0,pair_overlap_verified+exact_normalized_tournament+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,31,Grand Slam,Outdoor,2010-06-21,2010-07-03,0,127,1.0,2010-06-21,128,G,exact_normalized_tournament,True,True,absolute_round_label,1.0,1.0,0.929134,0.929134,False,2010-W-SL-GBR-01A-2010,Wimbledon,1.0,1.0,2010-W-SL-FRA-01A-2010,Roland Garros,0.015748,0.015748,127,127
2010,Luxembourg,FORTIS Championships Luxembourg,2010-W-INT-LUX-01A-2010,Luxembourg,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,54,International,Indoor,2010-10-18,2010-10-24,0,31,1.0,2010-10-18,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.935484,0.935484,False,2010-W-INT-LUX-01A-2010,Luxembourg,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Madrid,Mutua Madrileña Madrid Open,2010-W-PM-ESP-01A-2010,Madrid,Clay,Clay,-2,59,59,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,24,Premier,Outdoor,2010-05-08,2010-05-16,0,59,1.0,2010-05-10,60,PM,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.966102,0.966102,False,2010-W-PM-ESP-01A-2010,Madrid,1.0,1.0,2010-W-PR-UAE-01A-2010,Dubai,0.050847,0.054545,59,59
2010,Marbella,Andalucia Tennis Experience,2010-W-INT-ESP-01A-2010,Marbella,Clay,Clay,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,16,International,Outdoor,2010-04-05,2010-04-11,0,31,1.0,2010-04-05,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2010-W-INT-ESP-01A-2010,Marbella,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Melbourne,Australian Open,2010-W-SL-AUS-01A-2010,Australian Open,Hard,Hard,0,127,127,1.0,1.0,pair_overlap_verified+exact_normalized_tournament+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,5,Grand Slam,Outdoor,2010-01-18,2010-01-30,0,127,1.0,2010-01-18,128,G,exact_normalized_tournament,True,True,absolute_round_label,1.0,1.0,0.976378,0.976378,False,2010-W-SL-AUS-01A-2010,Australian Open,1.0,1.0,2010-W-SL-USA-01A-2010,US Open,0.015748,0.015748,127,127
2010,Memphis,Regions Morgan Keegan Championships & the Cellular South Cup,2010-W-INT-USA-01A-2010,Memphis,Hard,Hard,-1,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,10,International,Indoor,2010-02-14,2010-02-21,0,31,1.0,2010-02-15,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-INT-USA-01A-2010,Memphis,1.0,1.0,2010-W-SL-GBR-01A-2010,Wimbledon,0.032258,0.007874,31,31
2010,Miami,Sony Ericsson Open,2010-W-PM-USA-02A-2010,Miami,Hard,Hard,1,95,95,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,15,Premier,Outdoor,2010-03-23,2010-04-03,0,95,1.0,2010-03-22,96,PM,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.989474,0.989474,False,2010-W-PM-USA-02A-2010,Miami,1.0,1.0,2010-W-PR-JPN-01A-2010,Tokyo,0.031579,0.054545,95,95
2010,Monterrey,Monterrey Open,2010-W-INT-MEX-02A-2010,Monterrey,Hard,Hard,0,31,31,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,13,International,Outdoor,2010-03-01,2010-03-07,0,31,1.0,2010-03-01,32,I,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.903226,0.903226,False,2010-W-INT-MEX-02A-2010,Monterrey,1.0,1.0,2010-D001,Fed Cup WG R1: UKR vs ITA,0.0,0.0,31,31
2010,Montreal,Rogers Cup,2010-W-PR-CAN-01A-2010,Montreal,Hard,Hard,0,55,55,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,43,Premier,Outdoor,2010-08-16,2010-08-23,0,55,1.0,2010-08-16,56,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,0.927273,0.927273,False,2010-W-PR-CAN-01A-2010,Montreal,1.0,1.0,2010-W-WT-QAT-01A-2010,WTA Championships,0.036364,0.133333,55,55
2010,Moscow,Kremlin Cup,2010-W-PR-RUS-01A-2010,Moscow,Hard,Hard,0,29,29,0.965517,0.965517,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,55,International,Indoor,2010-10-18,2010-10-24,0,29,1.0,2010-10-18,30,P,exact_normalized_location,True,True,absolute_round_label,0.965517,0.965517,0.931034,0.931034,False,2010-W-PR-RUS-01A-2010,Moscow,0.965517,0.965517,2010-W-PR-AUS-01A-2010,Sydney,0.034483,0.034483,29,29
2010,New Haven,Pilot Pen Tennis,2010-W-PR-USA-05A-2010,New Haven,Hard,Hard,0,29,29,1.0,1.0,pair_overlap_verified+exact_normalized_location+date_window+surface_agreement+draw_compatible+absolute_round_label,accepted,44,Premier,Outdoor,2010-08-23,2010-08-28,0,29,1.0,2010-08-23,30,P,exact_normalized_location,True,True,absolute_round_label,1.0,1.0,1.0,1.0,False,2010-W-PR-USA-05A-2010,New Haven,1.0,1.0,2010-W-PR-RUS-01A-2010,Moscow,0.034483,0.034483,29,29
